glycogen catabolism		3.2.1.33	GDB1	PMID:11152943|SGD_REF:S000059437
glycogen catabolism	4-alpha-glucanotransferase	2.4.1.25	GDB1	PMID:11152943|SGD_REF:S000059437
glycogen catabolism	Glucan 1,4-alpha-glucosidase	3.2.1.3	SGA1	PMID:11152943|SGD_REF:S000059437
glycolysis	6-phosphofructokinase	2.7.1.11	PFK1	
glycolysis	6-phosphofructokinase	2.7.1.11	PFK2	
glycolysis	Fructose-bisphosphate aldolase	4.1.2.13	FBA1	
glycolysis	Glucose-6-phosphate isomerase	5.3.1.9	PGI1	
glycolysis	Glyceraldehyde 3-phosphate dehydrogenase (phosphorylating)	1.2.1.12	TDH1	
glycolysis	Glyceraldehyde 3-phosphate dehydrogenase (phosphorylating)	1.2.1.12	TDH2	
glycolysis	Glyceraldehyde 3-phosphate dehydrogenase (phosphorylating)	1.2.1.12	TDH3	
glycolysis	Phosphoglycerate kinase	2.7.2.3	PGK1	
glycolysis	Phosphoglycerate mutase	5.4.2.1	GPM1	
glycolysis	Phosphopyruvate hydratase	4.2.1.11	ENO1	
glycolysis	Phosphopyruvate hydratase	4.2.1.11	ENO2	
glycolysis	Pyruvate kinase	2.7.1.40	CDC19	
glycolysis	Pyruvate kinase	2.7.1.40	PYK2	
glycolysis	Triosephosphate isomerase	5.3.1.1	TPI1	
glyoxylate cycle		4.2.1.3	ACO1	PMID:12455685|PMID:15975908
glyoxylate cycle	Aconitate hydratase	4.2.1.3	ACO1	PMID:12455685|PMID:15975908
glyoxylate cycle	Aconitate hydratase	4.2.1.3	ACO2	PMID:12455685|PMID:15975908
glyoxylate cycle	Citrate (si)-synthase	2.3.3.1	CIT1	PMID:12455685|PMID:15975908
glyoxylate cycle	Citrate (si)-synthase	2.3.3.1	CIT2	PMID:12455685|PMID:15975908
glyoxylate cycle	Citrate (si)-synthase	2.3.3.1	CIT3	PMID:12455685|PMID:15975908
glyoxylate cycle	Isocitrate lyase	4.1.3.1	ICL1	PMID:12455685|PMID:15975908
glyoxylate cycle	Malate dehydrogenase	1.1.1.37	MDH1	PMID:12455685|PMID:15975908
glyoxylate cycle	Malate dehydrogenase	1.1.1.37	MDH2	PMID:12455685|PMID:15975908
glyoxylate cycle	Malate dehydrogenase	1.1.1.37	MDH3	PMID:12455685|PMID:15975908
glyoxylate cycle	Malate synthase	2.3.3.9	DAL7	PMID:12455685|PMID:15975908
glyoxylate cycle	Malate synthase	2.3.3.9	MLS1	PMID:12455685|PMID:15975908
heme biosynthesis	Coproporphyrinogen oxidase	1.3.3.3	HEM13	PMID:2180703|PMID:2838478|PMID:8621563|PMID:8473299
heme biosynthesis	Ferrochelatase	4.99.1.1	HEM15	PMID:2180703|PMID:2838478|PMID:8621563|PMID:8473299
heme biosynthesis	Protoporphyrinogen oxidase	1.3.3.4	HEM14	PMID:2180703|PMID:2838478|PMID:8621563|PMID:8473299
heme biosynthesis	Uroporphyrinogen decarboxylase	4.1.1.37	HEM12	PMID:2180703|PMID:2838478|PMID:8621563|PMID:8473299
hexaprenyl diphosphate biosynthesis		2.5.1.-	COQ1	PMID:11583838|SGD_REF:S000072241|PMID:2681213|SGD_REF:S000056919
hexaprenyl diphosphate biosynthesis	Dimethylallyltransferase	2.5.1.1	ERG20	PMID:11583838|SGD_REF:S000072241|PMID:2681213|SGD_REF:S000056919
hexaprenyl diphosphate biosynthesis	Farnesyltranstransferase	2.5.1.29	BTS1	PMID:11583838|SGD_REF:S000072241|PMID:2681213|SGD_REF:S000056919
hexaprenyl diphosphate biosynthesis	Geranyltranstransferase	2.5.1.10	ERG20	PMID:11583838|SGD_REF:S000072241|PMID:2681213|SGD_REF:S000056919
histidine biosynthesis		2.4.2.-	HIS7	PMID:9822821|SGD_REF:S000041612|PMID:8852895|SGD_REF:S000057959|PMID:15744050
histidine biosynthesis	ATP phosphoribosyltransferase	2.4.2.17	HIS1	PMID:9822821|SGD_REF:S000041612|PMID:8852895|SGD_REF:S000057959|PMID:15744050
histidine biosynthesis	Histidinol dehydrogenase	1.1.1.23	HIS4	PMID:9822821|SGD_REF:S000041612|PMID:8852895|SGD_REF:S000057959|PMID:15744050
histidine biosynthesis	Histidinol dehydrogenase	1.1.1.23	HIS4	PMID:9822821|SGD_REF:S000041612|PMID:8852895|SGD_REF:S000057959|PMID:15744050
histidine biosynthesis	Histidinol-phosphatase	3.1.3.15	HIS2	PMID:9822821|SGD_REF:S000041612|PMID:8852895|SGD_REF:S000057959|PMID:15744050
histidine biosynthesis	Histidinol-phosphate aminotransferase	2.6.1.9	HIS5	PMID:9822821|SGD_REF:S000041612|PMID:8852895|SGD_REF:S000057959|PMID:15744050
histidine biosynthesis	Imidazoleglycerol-phosphate dehydratase	4.2.1.19	HIS3	PMID:9822821|SGD_REF:S000041612|PMID:8852895|SGD_REF:S000057959|PMID:15744050
histidine biosynthesis	N-(5'-phospho-D-ribosylformimino)-5-amino-1-(5''-phosphoribosyl)-4- imidazole carboxamide isomerase	5.3.1.16	HIS6	PMID:9822821|SGD_REF:S000041612|PMID:8852895|SGD_REF:S000057959|PMID:15744050
histidine biosynthesis	Phosphoribosyl-AMP cyclohydrolase	3.5.4.19	HIS4	PMID:9822821|SGD_REF:S000041612|PMID:8852895|SGD_REF:S000057959|PMID:15744050
histidine biosynthesis	Phosphoribosyl-ATP pyrophosphatase	3.6.1.31	HIS4	PMID:9822821|SGD_REF:S000041612|PMID:8852895|SGD_REF:S000057959|PMID:15744050
homocysteine and cysteine interconversion			STR2	PMID:9409150|SGD_REF:S000055397
homocysteine and cysteine interconversion	Cystathionine beta-lyase	4.4.1.8	STR3	PMID:9409150|SGD_REF:S000055397
homocysteine and cysteine interconversion	cysteine biosynthesis/homocysteine degradation (Pathway)			
homocysteine biosynthesis		2.5.1.49	MET17	
homocysteine biosynthesis	Homoserine O-acetyltransferase	2.3.1.31	MET2	
homoserine biosynthesis	Aspartate kinase	2.7.2.4	HOM3	PMID:1789001|PMID:14745783|SGD_REF:S000075415
homoserine biosynthesis	Aspartate-semialdehyde dehydrogenase	1.2.1.11	HOM2	PMID:1789001|PMID:14745783|SGD_REF:S000075415
homoserine biosynthesis	Homoserine dehydrogenase	1.1.1.3	HOM6	PMID:1789001|PMID:14745783|SGD_REF:S000075415
<i>myo</i>-inositol biosynthesis	Myo-inositol-1(or 4)-monophosphatase	3.1.3.25	INM1	PMID:2642902|PMID:10096091|PMID:10844654
<i>myo</i>-inositol biosynthesis	Myo-inositol-1(or 4)-monophosphatase	3.1.3.25	INM2	PMID:2642902|PMID:10096091|PMID:10844654
<i>myo</i>-inositol biosynthesis	Myo-inositol-1-phosphate synthase	5.5.1.4	INO1	PMID:2642902|PMID:10096091|PMID:10844654
inositol phosphate biosynthesis		2.7.1.-	ARG82	PMID:11956213
inositol phosphate biosynthesis		2.7.1.151	ARG82	PMID:11956213
inositol phosphate biosynthesis		2.7.1.158	IPK1	PMID:11956213
inositol phosphate biosynthesis		2.7.4.-	KCS1	PMID:11956213
inositol phosphate biosynthesis		2.7.4.-	VIP1	PMID:11956213
inositol phosphate biosynthesis		2.7.4.21	ARG82	PMID:11956213
inositol phosphate biosynthesis		2.7.4.21	KCS1	PMID:11956213
inositol phosphate biosynthesis		2.7.4.24	VIP1	PMID:11956213
inositol phosphate biosynthesis		3.6.-.-	DDP1	PMID:11956213
inositol phosphate biosynthesis		3.6.1.52	DDP1	PMID:11956213
inositol phosphate biosynthesis	1D-myo-inositol-trisphosphate 3-kinase	2.7.1.127	ARG82	PMID:11956213
inositol phosphate biosynthesis	1-phosphatidylinositol-4,5-bisphosphate phosphodiesterase	3.1.4.11	PLC1	PMID:11956213
inositol phosphate biosynthesis	Inositol-hexakisphosphate kinase	2.7.4.21	KCS1	PMID:11956213
inositol phosphate biosynthesis	Inositol-polyphosphate multikinase	2.7.1.151	ARG82	PMID:11956213
isoleucine biosynthesis	Acetolactate synthase	2.2.1.6	ILV2	PMID:3289762
isoleucine biosynthesis	Acetolactate synthase	2.2.1.6	ILV6	PMID:3289762
isoleucine biosynthesis	Branched-chain amino acid aminotransferase	2.6.1.42	BAT1	PMID:3289762
isoleucine biosynthesis	Branched-chain amino acid aminotransferase	2.6.1.42	BAT2	PMID:3289762
isoleucine biosynthesis	Dihydroxy-acid dehydratase	4.2.1.9	ILV3	PMID:3289762
isoleucine biosynthesis	Ketol-acid reductoisomerase	1.1.1.86	ILV5	PMID:3289762
isoleucine biosynthesis	Threonine dehydratase	4.3.1.19	ILV1	PMID:3289762
isoleucine degradation		1.1.1.1	ADH1	PMID:10753893|SGD_REF:S000051759|PMID:8798704|PMID:10989445|PMID:8702755
isoleucine degradation		1.1.1.1	ADH2	PMID:10753893|SGD_REF:S000051759|PMID:8798704|PMID:10989445|PMID:8702755
isoleucine degradation		1.1.1.1	ADH3	PMID:10753893|SGD_REF:S000051759|PMID:8798704|PMID:10989445|PMID:8702755
isoleucine degradation		1.1.1.1	ADH4	PMID:10753893|SGD_REF:S000051759|PMID:8798704|PMID:10989445|PMID:8702755
isoleucine degradation		1.1.1.1	ADH5	PMID:10753893|SGD_REF:S000051759|PMID:8798704|PMID:10989445|PMID:8702755
isoleucine degradation		1.1.1.1	SFA1	PMID:10753893|SGD_REF:S000051759|PMID:8798704|PMID:10989445|PMID:8702755
isoleucine degradation		4.1.1.72	ARO10	PMID:10753893|SGD_REF:S000051759|PMID:8798704|PMID:10989445|PMID:8702755
isoleucine degradation		4.1.1.72	PDC1	PMID:10753893|SGD_REF:S000051759|PMID:8798704|PMID:10989445|PMID:8702755
isoleucine degradation		4.1.1.72	PDC5	PMID:10753893|SGD_REF:S000051759|PMID:8798704|PMID:10989445|PMID:8702755
isoleucine degradation		4.1.1.72	PDC6	PMID:10753893|SGD_REF:S000051759|PMID:8798704|PMID:10989445|PMID:8702755
isoleucine degradation		4.1.1.72	THI3	PMID:10753893|SGD_REF:S000051759|PMID:8798704|PMID:10989445|PMID:8702755
isoleucine degradation	Branched-chain amino acid aminotransferase	2.6.1.42	BAT1	PMID:10753893|SGD_REF:S000051759|PMID:8798704|PMID:10989445|PMID:8702755
isoleucine degradation	Branched-chain amino acid aminotransferase	2.6.1.42	BAT2	PMID:10753893|SGD_REF:S000051759|PMID:8798704|PMID:10989445|PMID:8702755
leucine biosynthesis	2-isopropylmalate synthase	2.3.3.13	LEU4	SGD_REF:S000066074|PMID:12626680|SGD_REF:S000072868
leucine biosynthesis	2-isopropylmalate synthase	2.3.3.13	LEU9	SGD_REF:S000066074|PMID:12626680|SGD_REF:S000072868
leucine biosynthesis	3-isopropylmalate dehydratase	4.2.1.33	LEU1	SGD_REF:S000066074|PMID:12626680|SGD_REF:S000072868
leucine biosynthesis	3-isopropylmalate dehydrogenase	1.1.1.85	LEU2	SGD_REF:S000066074|PMID:12626680|SGD_REF:S000072868
leucine biosynthesis	Branched-chain amino acid aminotransferase	2.6.1.42	BAT1	SGD_REF:S000066074|PMID:12626680|SGD_REF:S000072868
leucine biosynthesis	Branched-chain amino acid aminotransferase	2.6.1.42	BAT2	SGD_REF:S000066074|PMID:12626680|SGD_REF:S000072868
leucine degradation		1.1.1.1	ADH1	PMID:12499363|SGD_REF:S000072614|PMID:9341119|SGD_REF:S000066173|PMID:9748245|SGD_REF:S000049425|PMID:15933030|PMID:10989420|PMID:8798704|PMID:10989445|PMID:8702755|PMID:9546164
leucine degradation		1.1.1.1	ADH2	PMID:12499363|SGD_REF:S000072614|PMID:9341119|SGD_REF:S000066173|PMID:9748245|SGD_REF:S000049425|PMID:15933030|PMID:10989420|PMID:8798704|PMID:10989445|PMID:8702755|PMID:9546164
leucine degradation		1.1.1.1	ADH3	PMID:12499363|SGD_REF:S000072614|PMID:9341119|SGD_REF:S000066173|PMID:9748245|SGD_REF:S000049425|PMID:15933030|PMID:10989420|PMID:8798704|PMID:10989445|PMID:8702755|PMID:9546164
leucine degradation		1.1.1.1	ADH4	PMID:12499363|SGD_REF:S000072614|PMID:9341119|SGD_REF:S000066173|PMID:9748245|SGD_REF:S000049425|PMID:15933030|PMID:10989420|PMID:8798704|PMID:10989445|PMID:8702755|PMID:9546164
leucine degradation		1.1.1.1	ADH5	PMID:12499363|SGD_REF:S000072614|PMID:9341119|SGD_REF:S000066173|PMID:9748245|SGD_REF:S000049425|PMID:15933030|PMID:10989420|PMID:8798704|PMID:10989445|PMID:8702755|PMID:9546164
leucine degradation		1.1.1.1	SFA1	PMID:12499363|SGD_REF:S000072614|PMID:9341119|SGD_REF:S000066173|PMID:9748245|SGD_REF:S000049425|PMID:15933030|PMID:10989420|PMID:8798704|PMID:10989445|PMID:8702755|PMID:9546164
leucine degradation		4.1.1.1	ARO10	PMID:12499363|SGD_REF:S000072614|PMID:9341119|SGD_REF:S000066173|PMID:9748245|SGD_REF:S000049425|PMID:15933030|PMID:10989420|PMID:8798704|PMID:10989445|PMID:8702755|PMID:9546164
leucine degradation		4.1.1.1	THI3	PMID:12499363|SGD_REF:S000072614|PMID:9341119|SGD_REF:S000066173|PMID:9748245|SGD_REF:S000049425|PMID:15933030|PMID:10989420|PMID:8798704|PMID:10989445|PMID:8702755|PMID:9546164
leucine degradation	Branched-chain amino acid aminotransferase	2.6.1.42	BAT1	PMID:12499363|SGD_REF:S000072614|PMID:9341119|SGD_REF:S000066173|PMID:9748245|SGD_REF:S000049425|PMID:15933030|PMID:10989420|PMID:8798704|PMID:10989445|PMID:8702755|PMID:9546164
leucine degradation	Branched-chain amino acid aminotransferase	2.6.1.42	BAT2	PMID:12499363|SGD_REF:S000072614|PMID:9341119|SGD_REF:S000066173|PMID:9748245|SGD_REF:S000049425|PMID:15933030|PMID:10989420|PMID:8798704|PMID:10989445|PMID:8702755|PMID:9546164
lipid-linked oligosaccharide biosynthesis		2.4.1.-	ALG11	PMID:11278778|SGD_REF:S000060698|PMID:10336995|SGD_REF:S000070115|PMID:9878760|SGD_REF:S000058396
lipid-linked oligosaccharide biosynthesis		2.4.1.-	ALG2	PMID:11278778|SGD_REF:S000060698|PMID:10336995|SGD_REF:S000070115|PMID:9878760|SGD_REF:S000058396
lipid-linked oligosaccharide biosynthesis		2.4.1.-	ALG6	PMID:11278778|SGD_REF:S000060698|PMID:10336995|SGD_REF:S000070115|PMID:9878760|SGD_REF:S000058396
lipid-linked oligosaccharide biosynthesis		2.4.1.-	ALG8	PMID:11278778|SGD_REF:S000060698|PMID:10336995|SGD_REF:S000070115|PMID:9878760|SGD_REF:S000058396
lipid-linked oligosaccharide biosynthesis		2.4.1.-	DIE2	PMID:11278778|SGD_REF:S000060698|PMID:10336995|SGD_REF:S000070115|PMID:9878760|SGD_REF:S000058396
lipid-linked oligosaccharide biosynthesis		2.4.1.130	ALG12	PMID:11278778|SGD_REF:S000060698|PMID:10336995|SGD_REF:S000070115|PMID:9878760|SGD_REF:S000058396
lipid-linked oligosaccharide biosynthesis		2.4.1.130	ALG3	PMID:11278778|SGD_REF:S000060698|PMID:10336995|SGD_REF:S000070115|PMID:9878760|SGD_REF:S000058396
lipid-linked oligosaccharide biosynthesis		2.4.1.130	ALG9	PMID:11278778|SGD_REF:S000060698|PMID:10336995|SGD_REF:S000070115|PMID:9878760|SGD_REF:S000058396
lipid-linked oligosaccharide biosynthesis		2.4.1.130	ALG9	PMID:11278778|SGD_REF:S000060698|PMID:10336995|SGD_REF:S000070115|PMID:9878760|SGD_REF:S000058396
lipid-linked oligosaccharide biosynthesis	Chitobiosyldiphosphodolichol alpha-mannosyltransferase	2.4.1.142	ALG1	PMID:11278778|SGD_REF:S000060698|PMID:10336995|SGD_REF:S000070115|PMID:9878760|SGD_REF:S000058396
lipid-linked oligosaccharide biosynthesis	Glycolipid 2-alpha-mannosyltransferase	2.4.1.-	ALG11	PMID:11278778|SGD_REF:S000060698|PMID:10336995|SGD_REF:S000070115|PMID:9878760|SGD_REF:S000058396
lipid-linked oligosaccharide biosynthesis	Glycolipid 3-alpha-mannosyltransferase	2.4.1.132	ALG2	PMID:11278778|SGD_REF:S000060698|PMID:10336995|SGD_REF:S000070115|PMID:9878760|SGD_REF:S000058396
lipid-linked oligosaccharide biosynthesis	N-acetylglucosaminyldiphosphodolichol N-acetylglucosaminyltransferase	2.4.1.141	ALG13	PMID:11278778|SGD_REF:S000060698|PMID:10336995|SGD_REF:S000070115|PMID:9878760|SGD_REF:S000058396
lipid-linked oligosaccharide biosynthesis	N-acetylglucosaminyldiphosphodolichol N-acetylglucosaminyltransferase	2.4.1.141	ALG14	PMID:11278778|SGD_REF:S000060698|PMID:10336995|SGD_REF:S000070115|PMID:9878760|SGD_REF:S000058396
lipid-linked oligosaccharide biosynthesis	UDP-N-acetylglucosamine--dolichyl-phosphate N-acetylglucosaminephosphotransferase	2.7.8.15	ALG7	PMID:11278778|SGD_REF:S000060698|PMID:10336995|SGD_REF:S000070115|PMID:9878760|SGD_REF:S000058396
L-serine degradation	L-serine dehydratase	4.2.1.13	CHA1	PMID:1628804|SGD_REF:S000044188
lysine biosynthesis		1.5.1.10	LYS9	SGD_REF:S000066074|PMID:10714900|SGD_REF:S000075849
lysine biosynthesis		2.6.1.39		SGD_REF:S000066074|PMID:10714900|SGD_REF:S000075849
lysine biosynthesis		4.2.1.36	LYS4	SGD_REF:S000066074|PMID:10714900|SGD_REF:S000075849
lysine biosynthesis	Aminoadipate-semialdehyde dehydrogenase	1.2.1.31	LYS2	SGD_REF:S000066074|PMID:10714900|SGD_REF:S000075849
lysine biosynthesis	Homoaconitate hydratase	4.2.1.36	LYS4	SGD_REF:S000066074|PMID:10714900|SGD_REF:S000075849
lysine biosynthesis	Homocitrate synthase	4.1.3.21	LYS20	SGD_REF:S000066074|PMID:10714900|SGD_REF:S000075849
lysine biosynthesis	Homocitrate synthase	4.1.3.21	LYS21	SGD_REF:S000066074|PMID:10714900|SGD_REF:S000075849
lysine biosynthesis	Homoisocitrate dehydrogenase	1.1.1.155	LYS12	SGD_REF:S000066074|PMID:10714900|SGD_REF:S000075849
lysine biosynthesis	Saccharopine dehydrogenase (NAD+, L-lysine forming)	1.5.1.7	LYS1	SGD_REF:S000066074|PMID:10714900|SGD_REF:S000075849
lysine degradation		1.1.1.-		PMID:131119|SGD_REF:S000086910|PMID:8257283|SGD_REF:S000086911
lysine degradation		2.3.1.-		PMID:131119|SGD_REF:S000086910|PMID:8257283|SGD_REF:S000086911
lysine degradation		2.6.1.-		PMID:131119|SGD_REF:S000086910|PMID:8257283|SGD_REF:S000086911
lysine degradation		2.6.1.-		PMID:131119|SGD_REF:S000086910|PMID:8257283|SGD_REF:S000086911
lysine degradation		3.5.1.-		PMID:131119|SGD_REF:S000086910|PMID:8257283|SGD_REF:S000086911
lysine degradation	Glutarate-semialdehyde dehydrogenase	1.2.1.20		PMID:131119|SGD_REF:S000086910|PMID:8257283|SGD_REF:S000086911
mannose degradation		2.7.1.1	GLK1	PMID:17248750|SGD_REF:S000071144
mannose degradation		2.7.1.1	HXK1	PMID:17248750|SGD_REF:S000071144
mannose degradation		2.7.1.1	HXK2	PMID:17248750|SGD_REF:S000071144
mannose degradation	Mannose-6-phosphate isomerase	5.3.1.8	PMI40	PMID:17248750|SGD_REF:S000071144
methionine biosynthesis		6.3.2.17	MET7	PMID:1789001|PMID:10799479
methionine biosynthesis	5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase	2.1.1.14	MET6	PMID:1789001|PMID:10799479
methionine salvage pathway		2.6.1.5	ARO8	PMID:18625006|PMID:9409150|SGD_REF:S000055397
methionine salvage pathway		2.6.1.5	ARO9	PMID:18625006|PMID:9409150|SGD_REF:S000055397
methionine salvage pathway		2.6.1.5	BAT1	PMID:18625006|PMID:9409150|SGD_REF:S000055397
methionine salvage pathway		2.6.1.5	BAT2	PMID:18625006|PMID:9409150|SGD_REF:S000055397
methionine salvage pathway	5'-methylthioadenosine phosphorylase	2.4.2.28	MEU1	PMID:18625006|PMID:9409150|SGD_REF:S000055397
methionine salvage pathway	5-methylthioribose-1-phosphate isomerase	5.3.1.23	MRI1	PMID:18625006|PMID:9409150|SGD_REF:S000055397
methionine salvage pathway	Acireductone dioxygenase (Fe(2+)-requiring)	1.13.11.54	ADI1	PMID:18625006|PMID:9409150|SGD_REF:S000055397
methionine salvage pathway	Acireductone synthase	3.1.3.77	UTR4	PMID:18625006|PMID:9409150|SGD_REF:S000055397
methionine salvage pathway	Methylthioribulose 1-phosphate dehydratase	4.2.1.109	MDE1	PMID:18625006|PMID:9409150|SGD_REF:S000055397
methylglyoxal catabolism	Hydroxyacylglutathione hydrolase	3.1.2.6	GLO2	PMID:8824231|SGD_REF:S000050684|PMID:9261170|SGD_REF:S000050952
methylglyoxal catabolism	Hydroxyacylglutathione hydrolase	3.1.2.6	GLO4	PMID:8824231|SGD_REF:S000050684|PMID:9261170|SGD_REF:S000050952
methylglyoxal catabolism	Lactoylglutathione lyase	4.4.1.5	GLO1	PMID:8824231|SGD_REF:S000050684|PMID:9261170|SGD_REF:S000050952
mevalonate pathway	Acetyl-CoA C-acetyltransferase	2.3.1.9	ERG10	SGD_REF:S000058496
mevalonate pathway	Diphosphomevalonate decarboxylase	4.1.1.33	MVD1	SGD_REF:S000058496
mevalonate pathway	Hydroxymethylglutaryl-CoA reductase (NADPH)	1.1.1.34	HMG1	SGD_REF:S000058496
mevalonate pathway	Hydroxymethylglutaryl-CoA reductase (NADPH)	1.1.1.34	HMG2	SGD_REF:S000058496
mevalonate pathway	Hydroxymethylglutaryl-CoA synthase	4.1.3.5	ERG13	SGD_REF:S000058496
mevalonate pathway	Isopentenyl-diphosphate delta-isomerase	5.3.3.2	IDI1	SGD_REF:S000058496
mevalonate pathway	Mevalonate kinase	2.7.1.36	ERG12	SGD_REF:S000058496
mevalonate pathway	Phosphomevalonate kinase	2.7.4.2	ERG8	SGD_REF:S000058496
myristate biosynthesis		1.3.1.10	FAS1	
myristate biosynthesis		1.3.1.10	FAS1	
myristate biosynthesis		1.3.1.10	FAS1	
myristate biosynthesis		1.3.1.10	FAS1	
myristate biosynthesis		1.3.1.10	FAS1	
myristate biosynthesis		2.3.1.-	FAS1	
myristate biosynthesis		4.2.1.59	FAS1	
myristate biosynthesis		4.2.1.61	FAS1	
myristate biosynthesis	3-hydroxydodecanoyl-[acyl-carrier protein] dehydratase	4.2.1.59	FAS1	
myristate biosynthesis	3-hydroxyhexanoyl-[acyl-carrier protein] dehydratase	4.2.1.59	FAS1	
myristate biosynthesis	3-hydroxyhexanoyl-[acyl-carrier protein] reductase	1.1.1.100		
myristate biosynthesis	3-hydroxyoctanoyl-[acyl-carrier protein] dehydratase	4.2.1.59	FAS1	
myristate biosynthesis	3-oxoacyl-[acyl-carrier protein] synthase	2.3.1.41	FAS2	
myristate biosynthesis	3-oxo-decanoyl-[acyl-carrier protein] reductase	1.1.1.100		
myristate biosynthesis	3-oxo-decanoyl-[acyl-carrier protein] synthase	2.3.1.41	FAS2	
myristate biosynthesis	3-oxo-dodecanoyl-[acyl-carrier protein] reductase	1.1.1.100		
myristate biosynthesis	3-oxo-dodecanoyl-[acyl-carrier protein] synthase	2.3.1.41	FAS2	
myristate biosynthesis	3-oxo-hexanoyl-[acyl-carrier protein] synthase	2.3.1.41	FAS2	
myristate biosynthesis	3-oxo-meristoyl-[acyl-carrier protein] reductase	1.1.1.100		
myristate biosynthesis	3-oxo-octanoyl-[acyl-carrier protein] reductase	1.1.1.100		
myristate biosynthesis	3-oxo-octanoyl-[acyl-carrier protein] synthase	2.3.1.41	FAS2	
myristate biosynthesis	myristoyl-CoA hydrolase	3.1.2.2		
NAD salvage pathway			SIR2	PMID:11884393|SGD_REF:S000070049
NAD salvage pathway	NAD(+) synthase (glutamine-hydrolysing)	6.3.5.1	QNS1	PMID:11884393|SGD_REF:S000070049
NAD salvage pathway	Nicotinamidase	3.5.1.19	PNC1	PMID:11884393|SGD_REF:S000070049
NAD salvage pathway	Nicotinate phosphoribosyltransferase	2.4.2.11	NPT1	PMID:11884393|SGD_REF:S000070049
NAD salvage pathway	Nicotinate-nucleotide adenylyltransferase	2.7.7.18	NMA1	PMID:11884393|SGD_REF:S000070049
NAD salvage pathway	Nicotinate-nucleotide adenylyltransferase	2.7.7.18	NMA2	PMID:11884393|SGD_REF:S000070049
nicotinamide riboside salvage pathway I	Nicotinamide-nucleotide adenylyltransferase	2.7.7.1	NMA1	PMID:15137942
nicotinamide riboside salvage pathway I	Nicotinamide-nucleotide adenylyltransferase	2.7.7.1	NMA2	PMID:15137942
nicotinamide riboside salvage pathway I	Ribosylnicotinamide kinase	2.7.1.22	NRK1	PMID:15137942
nicotinamide riboside salvage pathway II		2.4.2.-	PNP1	PMID:17482543
nicotinamide riboside salvage pathway II		3.2.2.-	URH1	PMID:17482543
nicotinate riboside salvage pathway I		2.7.1.-	NRK1	PMID:17914902
nicotinate riboside salvage pathway II			PNP1	PMID:17914902
nicotinate riboside salvage pathway II			URH1	PMID:17914902
non-oxidative branch of the pentose phosphate pathway			TKL1	PMID:8534086|SGD_REF:S000053822|PMID:14690456|SGD_REF:S000076698|PMID:8929392|PMID:2185015|PMID:1737042|PMID:7916691
non-oxidative branch of the pentose phosphate pathway	Ribose 5-phosphate epimerase	5.3.1.6	RKI1	PMID:8534086|SGD_REF:S000053822|PMID:14690456|SGD_REF:S000076698|PMID:8929392|PMID:2185015|PMID:1737042|PMID:7916691
non-oxidative branch of the pentose phosphate pathway	ribulose phosphate 3-epimerase	5.1.3.1	RPE1	PMID:8534086|SGD_REF:S000053822|PMID:14690456|SGD_REF:S000076698|PMID:8929392|PMID:2185015|PMID:1737042|PMID:7916691
non-oxidative branch of the pentose phosphate pathway	Transaldolase	2.2.1.2	TAL1	PMID:8534086|SGD_REF:S000053822|PMID:14690456|SGD_REF:S000076698|PMID:8929392|PMID:2185015|PMID:1737042|PMID:7916691
non-oxidative branch of the pentose phosphate pathway	Transketolase	2.2.1.1	TKL1	PMID:8534086|SGD_REF:S000053822|PMID:14690456|SGD_REF:S000076698|PMID:8929392|PMID:2185015|PMID:1737042|PMID:7916691
non-oxidative branch of the pentose phosphate pathway	Transketolase	2.2.1.1	TKL2	PMID:8534086|SGD_REF:S000053822|PMID:14690456|SGD_REF:S000076698|PMID:8929392|PMID:2185015|PMID:1737042|PMID:7916691
oleate biosynthesis		3.1.2.-		PMID:1978720|PMID:2674136|PMID:16920014
oleate biosynthesis	Stearoyl-CoA 9-desaturase	1.14.19.1	OLE1	PMID:1978720|PMID:2674136|PMID:16920014
oxidative branch of the pentose phosphate pathway	6-phosphogluconolactonase	3.1.1.31	SOL3	PMID:1328471|PMID:15454531|PMID:2269430
oxidative branch of the pentose phosphate pathway	6-phosphogluconolactonase	3.1.1.31	SOL4	PMID:1328471|PMID:15454531|PMID:2269430
oxidative branch of the pentose phosphate pathway	Glucose-6-phosphate 1-dehydrogenase	1.1.1.49	ZWF1	PMID:1328471|PMID:15454531|PMID:2269430
oxidative branch of the pentose phosphate pathway	Phosphogluconate dehydrogenase (decarboxylating)	1.1.1.44	GND1	PMID:1328471|PMID:15454531|PMID:2269430
oxidative branch of the pentose phosphate pathway	Phosphogluconate dehydrogenase (decarboxylating)	1.1.1.44	GND2	PMID:1328471|PMID:15454531|PMID:2269430
palmitate biosynthesis		1.3.1.10	FAS1	
palmitate biosynthesis		2.3.1.-	FAS1	
palmitate biosynthesis	3-hydroxypalmitoyl-[acyl-carrier protein] dehydratase	4.2.1.61	FAS1	
palmitate biosynthesis	3-oxo-palmitoyl-[acyl-carrier protein] reductase	1.1.1.100		
palmitate biosynthesis	3-oxo-palmitoyl-[acyl-carrier protein] synthase	2.3.1.41	FAS2	
palmitate biosynthesis	Palmitoyl-CoA hydrolase	3.1.2.2		
